49,entrepreneur,married,tertiary,no,320,yes,yes,243,0,failure,no
32,services,married,secondary,no,1066,yes,no,180,0,failure,no
28,services,married,secondary,no,-134,yes,no,8,0,failure,no
51,management,single,tertiary,no,1146,yes,yes,458,0,failure,no
32,blue-collar,married,primary,no,424,yes,no,313,0,failure,no
37,management,divorced,tertiary,no,122,yes,no,1622,0,failure,yes
55,blue-collar,married,secondary,no,212,yes,no,324,0,failure,no
27,blue-collar,single,secondary,no,5,yes,no,205,0,failure,no
49,management,single,tertiary,no,580,no,no,310,0,failure,no
22,blue-collar,single,secondary,no,3992,yes,yes,194,0,failure,no
36,technician,divorced,secondary,no,141,yes,no,165,0,failure,no
46,management,divorced,secondary,no,361,yes,no,86,0,failure,no
57,blue-collar,married,secondary,no,8195,yes,no,160,0,failure,no
55,admin.,divorced,secondary,no,3524,yes,no,492,0,failure,no
34,blue-collar,married,secondary,no,1710,yes,yes,187,0,failure,no
44,technician,married,primary,no,177,yes,no,197,0,failure,no
45,management,married,tertiary,no,199,no,no,95,0,failure,no
30,blue-collar,married,secondary,no,0,no,no,159,0,failure,no
30,technician,single,tertiary,no,880,yes,yes,967,0,failure,yes
45,blue-collar,married,secondary,no,771,yes,no,221,0,failure,no
34,blue-collar,divorced,secondary,no,164,yes,no,102,0,failure,no
41,technician,married,secondary,no,501,yes,no,579,0,failure,yes
45,management,married,secondary,no,9051,yes,no,124,0,failure,no
46,technician,divorced,secondary,no,103,no,no,158,0,failure,no
37,management,married,tertiary,no,89,yes,no,162,0,failure,no
45,blue-collar,married,secondary,no,4111,yes,no,211,0,failure,no
42,blue-collar,married,primary,no,170,yes,no,51,0,failure,no
49,blue-collar,married,secondary,no,1854,yes,no,173,0,failure,no
54,blue-collar,married,secondary,no,233,yes,no,220,0,failure,no
60,retired,married,secondary,no,819,yes,no,110,0,failure,no
24,admin.,single,secondary,no,1019,yes,no,99,0,failure,no
43,blue-collar,married,primary,no,1147,yes,yes,112,0,failure,no
49,technician,married,tertiary,no,279,yes,no,168,0,failure,no
45,blue-collar,married,secondary,no,1263,yes,no,283,0,failure,no
54,technician,divorced,secondary,no,7449,yes,no,235,0,failure,no
39,management,married,tertiary,no,198,yes,no,138,0,failure,no
23,technician,single,secondary,no,710,yes,no,374,0,failure,no
48,services,divorced,secondary,no,858,yes,no,353,0,failure,no
38,admin.,married,secondary,no,1344,yes,yes,147,0,failure,no
44,self-employed,single,tertiary,no,149,yes,no,332,0,failure,no
53,management,single,primary,no,208,yes,no,179,0,failure,no
28,blue-collar,married,secondary,no,224,yes,no,571,0,failure,no
38,management,single,tertiary,no,91,yes,no,492,0,failure,no
27,blue-collar,single,secondary,yes,-3,yes,no,265,0,failure,no
25,blue-collar,married,secondary,no,316,yes,yes,360,0,failure,no
35,admin.,married,secondary,no,846,yes,yes,175,0,failure,no
31,blue-collar,married,primary,no,352,yes,no,97,0,failure,no
40,blue-collar,married,primary,no,-22,yes,no,84,0,failure,no
27,services,single,secondary,no,4923,yes,no,57,0,failure,no
53,admin.,married,tertiary,yes,6,no,no,105,0,failure,no
32,management,divorced,tertiary,no,312,yes,yes,886,0,failure,no
37,technician,single,secondary,no,61,yes,no,182,0,failure,no
37,blue-collar,married,primary,no,53,yes,no,467,0,failure,no
47,blue-collar,married,secondary,no,-345,yes,no,18,0,failure,no
36,management,divorced,tertiary,no,0,yes,no,21,0,failure,no
52,blue-collar,married,secondary,no,2231,yes,yes,470,0,failure,no
52,services,married,secondary,no,337,yes,no,85,0,failure,no
50,technician,married,secondary,no,413,yes,no,243,0,failure,no
45,blue-collar,married,secondary,no,1345,yes,no,120,0,failure,no
52,blue-collar,married,primary,no,522,yes,no,298,0,failure,no
23,services,married,primary,no,523,yes,yes,249,0,failure,no
44,blue-collar,married,secondary,no,261,yes,no,87,0,failure,no
27,admin.,single,secondary,no,3776,yes,no,217,0,failure,no
57,technician,married,secondary,no,437,yes,no,44,0,failure,no
48,blue-collar,married,primary,no,490,yes,no,622,0,failure,no
51,management,married,secondary,no,6482,yes,no,182,0,failure,no
53,management,married,primary,no,3544,no,no,195,0,failure,no
46,retired,married,primary,no,0,no,no,179,0,failure,no
49,services,single,secondary,no,459,yes,no,58,0,failure,no
30,technician,single,tertiary,no,3291,yes,no,1218,0,failure,yes
41,management,married,primary,no,2592,yes,no,500,0,failure,no
42,self-employed,married,tertiary,no,596,yes,no,66,0,failure,no
34,self-employed,married,secondary,no,-56,yes,no,248,0,failure,no
44,services,married,primary,no,1161,yes,no,110,0,failure,no
34,blue-collar,married,primary,no,183,yes,no,3078,0,failure,no
28,student,single,secondary,no,154,yes,no,21,0,failure,no
31,management,single,secondary,no,0,yes,no,150,0,failure,no
48,technician,single,secondary,no,479,no,no,148,0,failure,no
38,management,divorced,tertiary,no,-980,yes,no,91,0,failure,no
38,management,single,tertiary,no,690,yes,no,34,0,failure,no
32,management,divorced,tertiary,no,5306,yes,no,201,0,failure,no
33,admin.,married,secondary,no,730,yes,no,70,0,failure,no
41,services,single,secondary,no,397,yes,no,19,0,failure,no
33,admin.,single,secondary,no,434,yes,no,351,0,failure,no
37,management,married,tertiary,no,897,no,no,182,0,failure,no
55,technician,divorced,secondary,no,0,yes,no,365,0,failure,no
32,services,single,secondary,no,228,yes,no,257,0,failure,no
33,management,single,tertiary,no,201,yes,no,280,0,failure,no
54,management,married,tertiary,no,2847,yes,no,16,0,failure,no
39,admin.,single,secondary,no,4039,yes,no,140,0,failure,no
60,technician,married,secondary,no,132,yes,no,21,0,failure,no
30,blue-collar,married,secondary,no,9,yes,no,184,0,failure,no
34,management,single,secondary,no,31,yes,no,20,0,failure,no
57,management,married,tertiary,no,0,yes,yes,107,0,failure,no
36,blue-collar,married,secondary,no,4438,yes,no,446,0,failure,yes
39,admin.,married,secondary,no,6421,no,yes,661,0,failure,no
38,blue-collar,married,secondary,no,171,yes,yes,172,0,failure,no
37,management,divorced,tertiary,no,42,yes,yes,125,0,failure,no
36,management,married,tertiary,no,806,yes,no,280,0,failure,no
39,blue-collar,married,secondary,no,298,yes,no,216,0,failure,no
35,entrepreneur,married,secondary,no,24,yes,no,81,0,failure,no
47,blue-collar,married,secondary,no,290,yes,no,409,0,failure,no
37,management,married,tertiary,no,425,yes,no,226,0,failure,no
39,unemployed,married,secondary,no,0,yes,no,191,0,failure,no
35,blue-collar,married,secondary,no,1602,yes,yes,171,0,failure,no
32,management,divorced,primary,no,137,yes,no,13,0,failure,no
30,management,single,tertiary,no,3110,yes,no,133,0,failure,no
38,blue-collar,single,primary,no,419,yes,no,656,0,failure,no
35,blue-collar,divorced,secondary,no,0,yes,no,1205,0,failure,yes
31,blue-collar,married,secondary,no,-88,yes,no,202,0,failure,no
35,blue-collar,married,secondary,no,274,yes,yes,205,0,failure,no
38,management,married,tertiary,no,0,yes,no,206,0,failure,no
34,services,married,secondary,no,0,yes,no,79,0,failure,no
30,management,single,tertiary,no,162,yes,no,186,0,failure,no
31,services,divorced,secondary,no,1222,yes,no,532,0,failure,no
54,services,married,secondary,no,4482,yes,no,97,0,failure,no
40,technician,married,secondary,no,1259,no,no,234,0,failure,no
35,blue-collar,married,secondary,no,499,yes,no,328,0,failure,no
35,technician,single,secondary,no,1861,yes,no,297,0,failure,no
29,services,single,secondary,no,271,yes,no,1882,0,failure,yes
33,admin.,single,tertiary,no,622,yes,no,243,0,failure,no
31,student,single,secondary,no,368,yes,no,81,0,failure,no
51,housemaid,married,primary,no,492,yes,no,142,0,failure,no
35,blue-collar,married,primary,no,102,yes,no,1334,0,failure,yes
38,self-employed,married,secondary,no,736,yes,no,775,0,failure,no
36,unemployed,married,secondary,no,733,yes,no,335,0,failure,no
37,management,married,secondary,no,3175,yes,no,168,0,failure,no
29,technician,married,tertiary,no,43,yes,no,68,0,failure,no
53,services,married,primary,no,574,yes,no,121,0,failure,no
34,blue-collar,married,secondary,no,4622,yes,yes,217,0,failure,no
31,self-employed,single,tertiary,no,1820,yes,no,68,0,failure,no
38,admin.,divorced,secondary,no,3750,yes,no,119,0,failure,no
36,admin.,married,secondary,no,465,yes,no,160,0,failure,no
36,management,married,tertiary,no,860,yes,no,294,0,failure,no
32,student,single,secondary,no,1583,yes,no,57,0,failure,no
38,blue-collar,married,secondary,no,0,yes,no,90,0,failure,no
36,blue-collar,married,secondary,no,7579,yes,no,600,0,failure,no
35,blue-collar,married,secondary,no,4635,yes,no,148,0,failure,no
31,management,married,tertiary,no,827,no,no,38,0,failure,no
32,blue-collar,married,primary,no,0,yes,no,142,0,failure,no
32,services,married,secondary,no,364,yes,no,466,0,failure,no
36,services,married,secondary,no,380,yes,no,26,0,failure,no
32,unemployed,married,secondary,no,93,yes,no,203,0,failure,no
33,blue-collar,married,tertiary,no,6138,yes,no,369,0,failure,no
30,blue-collar,married,secondary,no,1803,yes,no,29,0,failure,no
39,services,married,secondary,no,0,yes,no,793,0,failure,no
35,admin.,married,secondary,no,3187,yes,no,71,0,failure,no
31,blue-collar,married,secondary,no,2,yes,no,182,0,failure,yes
30,services,single,secondary,no,695,yes,no,203,0,failure,no
34,services,married,primary,no,1042,yes,no,167,0,failure,no
30,blue-collar,single,secondary,no,4648,yes,no,37,0,failure,no
31,blue-collar,single,secondary,no,2089,yes,no,34,0,failure,no
39,self-employed,married,tertiary,no,3059,yes,yes,394,0,failure,no
36,technician,married,secondary,no,412,yes,yes,127,0,failure,no
32,management,single,tertiary,no,863,yes,no,264,0,failure,no
33,services,married,secondary,no,4434,yes,no,265,0,failure,no
33,services,married,secondary,no,5499,yes,no,231,0,failure,no
34,technician,divorced,secondary,no,3997,yes,no,320,0,failure,no
39,housemaid,married,primary,no,4904,yes,no,101,0,failure,no
35,management,married,tertiary,no,440,yes,no,110,0,failure,no
60,retired,single,secondary,no,-14,yes,no,121,0,failure,no
34,technician,single,tertiary,no,759,no,no,265,0,failure,no
33,technician,married,secondary,no,603,yes,no,345,0,failure,no
59,admin.,divorced,secondary,no,-41,yes,yes,171,0,failure,no
31,admin.,single,secondary,no,78,no,no,572,0,failure,no
36,technician,married,secondary,no,84,yes,no,67,0,failure,no
36,technician,divorced,secondary,no,409,yes,no,25,0,failure,no
38,blue-collar,married,secondary,no,732,yes,yes,269,0,failure,no
32,blue-collar,married,secondary,no,328,yes,no,132,0,failure,no
32,technician,single,secondary,no,1698,yes,no,115,0,failure,no
39,services,married,secondary,no,9374,yes,no,273,0,failure,no
39,retired,married,secondary,no,439,no,no,56,0,failure,no
33,housemaid,married,tertiary,no,4958,yes,no,434,0,failure,no
23,services,single,secondary,no,210,yes,no,507,0,failure,no
39,entrepreneur,married,tertiary,no,2644,yes,no,253,0,failure,no
36,blue-collar,married,secondary,no,17983,yes,no,100,0,failure,no
38,technician,single,secondary,no,614,yes,no,116,0,failure,no
35,admin.,married,secondary,no,2137,yes,no,124,0,failure,no
27,technician,single,tertiary,no,-291,yes,no,66,0,failure,no
31,admin.,single,secondary,no,160,yes,yes,233,0,failure,no
58,housemaid,married,primary,no,11,yes,no,90,0,failure,no
34,technician,divorced,secondary,no,2036,yes,yes,104,0,failure,no
31,admin.,single,secondary,no,121,yes,no,187,0,failure,no
36,blue-collar,married,secondary,no,-656,yes,no,92,0,failure,no
34,admin.,married,secondary,no,1689,no,no,423,0,failure,no
37,technician,married,secondary,no,439,yes,no,215,0,failure,no
37,admin.,married,secondary,no,1283,yes,no,209,0,failure,no
33,technician,single,secondary,no,1769,yes,no,181,0,failure,no
33,admin.,married,secondary,no,2,yes,no,201,0,failure,no
39,blue-collar,married,secondary,no,0,yes,yes,40,0,failure,no
35,blue-collar,single,primary,no,47,no,no,317,0,failure,no
35,blue-collar,married,secondary,no,2054,yes,no,447,0,failure,no
34,services,single,secondary,no,8132,yes,no,137,0,failure,no
39,services,married,secondary,no,453,yes,yes,184,0,failure,no
37,management,single,tertiary,no,427,yes,no,121,0,failure,no
42,management,married,secondary,no,2416,yes,no,138,0,failure,no
40,blue-collar,married,secondary,no,877,yes,no,207,0,failure,no
37,blue-collar,married,primary,no,398,yes,yes,309,0,failure,no
37,blue-collar,married,primary,no,2240,yes,no,214,0,failure,no
36,technician,single,secondary,no,380,yes,no,134,0,failure,no
35,entrepreneur,married,secondary,no,1163,yes,no,284,0,failure,no
35,services,married,secondary,no,4170,yes,no,1777,0,failure,yes
37,management,married,tertiary,no,5432,yes,yes,774,0,failure,no
35,technician,divorced,secondary,yes,-52,yes,no,265,0,failure,no
30,self-employed,single,secondary,no,4011,yes,no,62,0,failure,no
37,management,single,secondary,no,715,yes,no,247,0,failure,no
31,admin.,single,secondary,no,2144,yes,no,89,0,failure,no
56,entrepreneur,married,tertiary,no,8741,yes,no,318,0,failure,no
37,blue-collar,married,secondary,no,362,yes,no,277,0,failure,no
33,blue-collar,married,primary,no,163,yes,no,135,0,failure,no
40,blue-collar,married,primary,no,-740,yes,no,126,0,failure,no
38,services,married,secondary,no,434,yes,no,411,0,failure,no
41,services,single,secondary,no,1629,yes,no,85,0,failure,no
38,blue-collar,married,secondary,no,-152,no,no,100,0,failure,no
36,technician,married,secondary,no,3763,yes,no,83,0,failure,no
31,technician,single,secondary,no,1,yes,no,71,0,failure,no
31,technician,married,secondary,no,4,no,no,199,0,failure,no
52,blue-collar,divorced,primary,no,0,yes,yes,47,0,failure,no
31,management,single,tertiary,no,2007,yes,no,253,0,failure,no
39,blue-collar,married,secondary,no,327,yes,no,244,0,failure,no
35,admin.,married,secondary,no,-130,yes,no,224,0,failure,no
22,services,married,secondary,no,14,yes,yes,56,0,failure,no
38,admin.,married,tertiary,no,4399,yes,no,638,0,failure,no
39,blue-collar,married,primary,no,780,yes,no,311,0,failure,no
34,services,single,tertiary,no,371,no,no,77,0,failure,no
34,blue-collar,married,primary,no,161,yes,yes,177,0,failure,no
36,blue-collar,divorced,secondary,no,221,yes,no,189,0,failure,no
32,blue-collar,single,secondary,no,706,yes,no,152,0,failure,no
33,management,single,primary,no,4897,yes,no,151,0,failure,no
33,services,married,secondary,no,7,yes,no,217,0,failure,no
36,admin.,married,secondary,no,2030,yes,no,24,0,failure,no
32,blue-collar,married,secondary,no,489,yes,no,212,0,failure,no
42,blue-collar,married,primary,no,1059,yes,no,163,0,failure,no
43,management,married,tertiary,no,-8,yes,no,473,0,failure,no
35,self-employed,single,secondary,no,271,yes,no,68,0,failure,no
37,housemaid,single,secondary,no,2042,yes,no,485,0,failure,no
33,blue-collar,married,secondary,no,-53,yes,no,172,0,failure,no
26,student,single,secondary,no,268,yes,no,77,0,failure,no
37,technician,single,tertiary,no,5122,yes,no,396,0,failure,no
33,services,married,secondary,no,403,yes,no,274,0,failure,no
40,admin.,married,tertiary,no,0,yes,no,88,0,failure,no
36,technician,divorced,secondary,no,566,yes,no,129,0,failure,no
35,blue-collar,married,primary,no,356,yes,yes,474,0,failure,no
36,blue-collar,married,secondary,no,722,yes,no,268,0,failure,no
39,admin.,divorced,secondary,no,-607,yes,no,374,0,failure,no
60,management,married,tertiary,no,328,yes,no,72,0,failure,no
34,admin.,single,secondary,no,126,yes,no,61,0,failure,no
32,blue-collar,married,primary,no,206,yes,no,205,0,failure,no
33,management,single,tertiary,no,136,yes,yes,347,0,failure,no
59,blue-collar,married,primary,no,14,yes,yes,355,0,failure,no
35,management,single,secondary,no,5260,yes,no,211,0,failure,no
34,admin.,single,tertiary,no,458,yes,no,211,0,failure,no
42,management,married,tertiary,no,0,no,no,66,0,failure,no
38,entrepreneur,married,primary,no,666,yes,no,1452,0,failure,no
33,services,married,secondary,no,89,yes,no,341,0,failure,no
32,blue-collar,single,primary,no,1660,no,no,14,0,failure,no
30,blue-collar,married,secondary,no,673,yes,no,610,0,failure,no
34,management,single,tertiary,no,673,yes,yes,120,0,failure,no
59,retired,married,secondary,no,-313,yes,no,407,0,failure,no
32,admin.,married,secondary,no,0,yes,no,464,0,failure,no
54,housemaid,married,secondary,no,167,yes,no,547,0,failure,no
48,management,divorced,primary,no,432,yes,no,152,0,failure,no
36,blue-collar,married,primary,no,8135,yes,no,522,0,failure,no
29,services,single,secondary,no,0,yes,no,227,0,failure,no
39,blue-collar,single,secondary,no,4286,yes,no,1376,0,failure,no
54,services,divorced,secondary,no,2177,no,no,134,0,failure,no
36,admin.,single,secondary,no,0,no,no,37,0,failure,no
33,technician,married,secondary,no,105,yes,yes,360,0,failure,no
32,management,single,tertiary,no,1271,yes,no,51,0,failure,no
41,services,divorced,secondary,no,83,no,no,834,0,failure,no
34,blue-collar,single,primary,no,709,yes,no,106,0,failure,no
34,services,married,secondary,no,-93,yes,yes,194,0,failure,no
53,housemaid,married,secondary,no,736,yes,no,535,0,failure,no
38,services,married,secondary,yes,-242,yes,yes,236,0,failure,no
33,blue-collar,married,secondary,no,3259,yes,no,182,0,failure,no
32,technician,married,secondary,no,11697,yes,no,296,0,failure,no
33,services,married,secondary,no,210,yes,yes,201,0,failure,no
35,blue-collar,married,secondary,no,2688,yes,no,281,0,failure,no
34,management,married,tertiary,no,0,yes,no,150,0,failure,no
37,entrepreneur,married,secondary,no,5064,yes,no,79,0,failure,no
38,unemployed,married,secondary,no,205,yes,no,359,0,failure,no
39,housemaid,married,tertiary,no,75,yes,no,332,0,failure,no
43,blue-collar,married,primary,no,0,yes,no,592,0,failure,no
39,admin.,married,secondary,no,2019,yes,no,166,0,failure,no
38,blue-collar,married,primary,no,178,yes,no,245,0,failure,no
40,services,married,primary,no,3559,yes,no,138,0,failure,no
38,self-employed,married,secondary,no,290,yes,no,369,0,failure,no
32,admin.,divorced,secondary,no,138,yes,yes,158,0,failure,no
31,blue-collar,single,secondary,no,5607,no,no,261,0,failure,no
32,blue-collar,married,primary,no,8291,no,no,131,0,failure,no
37,blue-collar,single,primary,no,6969,yes,no,412,0,failure,no
30,management,single,tertiary,no,18,no,no,121,0,failure,no
46,entrepreneur,married,secondary,no,583,yes,no,137,0,failure,no
36,housemaid,single,secondary,no,7171,yes,no,216,0,failure,no
34,blue-collar,married,primary,no,500,yes,no,324,0,failure,no
32,blue-collar,married,secondary,no,113,yes,yes,235,0,failure,no
34,services,divorced,secondary,no,0,yes,yes,203,0,failure,no
33,blue-collar,married,primary,no,3512,yes,no,697,0,failure,no
37,entrepreneur,married,tertiary,no,4798,yes,no,156,0,failure,no
34,technician,single,secondary,no,85,yes,no,1182,0,failure,yes
37,blue-collar,married,primary,no,660,yes,yes,170,0,failure,no
31,services,married,tertiary,no,585,yes,yes,272,0,failure,no
47,entrepreneur,married,secondary,no,136,yes,no,132,0,failure,no
36,management,single,secondary,no,360,yes,no,271,0,failure,no
31,unemployed,married,secondary,no,296,yes,no,378,0,failure,no
33,blue-collar,married,secondary,no,0,yes,yes,114,0,failure,no
33,blue-collar,married,secondary,no,10,yes,yes,107,0,failure,no
39,blue-collar,married,primary,no,451,yes,no,383,0,failure,no
37,blue-collar,divorced,secondary,no,614,yes,no,185,0,failure,no
34,technician,single,secondary,no,692,yes,no,254,0,failure,no
33,management,married,tertiary,no,148,no,no,717,0,failure,no
31,blue-collar,single,primary,no,5058,yes,no,157,0,failure,no
33,admin.,married,secondary,no,1467,yes,no,85,0,failure,no
30,management,married,tertiary,no,859,yes,no,249,0,failure,no
34,services,married,secondary,no,-508,yes,no,309,0,failure,no
31,student,single,tertiary,no,410,yes,no,112,0,failure,no
36,entrepreneur,married,secondary,no,134,no,no,98,0,failure,no
37,management,single,tertiary,no,23867,no,no,188,0,failure,no
31,services,single,secondary,no,2038,yes,no,148,0,failure,no
39,admin.,married,secondary,no,-362,yes,no,145,0,failure,no
34,management,married,tertiary,no,967,yes,no,415,0,failure,no
43,management,married,tertiary,no,1825,yes,no,742,0,failure,no
43,blue-collar,married,primary,yes,-635,yes,no,37,0,failure,no
34,blue-collar,married,secondary,no,1298,yes,no,120,0,failure,no
36,blue-collar,married,secondary,no,1797,yes,yes,185,0,failure,no
55,admin.,married,secondary,no,1848,yes,no,204,0,failure,no
31,admin.,single,secondary,no,431,yes,yes,1045,0,failure,yes
32,blue-collar,married,secondary,no,4996,yes,no,205,0,failure,no
31,blue-collar,married,secondary,no,213,yes,no,74,0,failure,no
31,blue-collar,married,primary,no,26,yes,no,51,0,failure,no
33,management,single,secondary,no,0,no,no,190,0,failure,no
32,admin.,married,primary,no,1351,yes,no,325,0,failure,no
44,technician,divorced,secondary,no,982,yes,no,650,0,failure,yes
33,services,married,secondary,no,4963,yes,no,148,0,failure,no
39,services,married,secondary,no,1438,yes,no,212,0,failure,no
39,blue-collar,married,primary,no,1411,yes,no,625,0,failure,no
33,services,single,secondary,no,0,yes,no,134,0,failure,no
40,blue-collar,married,secondary,no,486,yes,no,97,0,failure,no
34,technician,single,secondary,no,1183,yes,no,438,0,failure,no
39,management,married,tertiary,no,351,yes,no,999,0,failure,no
32,blue-collar,married,secondary,no,2366,yes,no,127,0,failure,no
34,blue-collar,married,secondary,no,2700,yes,no,446,0,failure,no
59,blue-collar,married,secondary,no,0,yes,no,217,0,failure,no
39,blue-collar,married,primary,no,622,yes,no,169,0,failure,no
34,services,married,secondary,yes,421,yes,no,247,0,failure,no
36,services,single,secondary,no,774,yes,no,140,0,failure,no
35,blue-collar,married,secondary,no,67,no,no,60,0,failure,no
39,technician,married,secondary,no,7313,yes,no,99,0,failure,no
57,housemaid,divorced,primary,no,231,yes,no,26,0,failure,no
46,management,married,tertiary,no,477,yes,no,128,0,failure,no
58,blue-collar,married,primary,no,99,yes,no,215,0,failure,no
32,technician,married,secondary,no,908,yes,no,64,0,failure,no
34,admin.,single,secondary,no,1581,yes,yes,52,0,failure,no
35,technician,single,tertiary,no,2012,yes,no,413,0,failure,no
36,technician,single,tertiary,no,162,yes,no,216,0,failure,no
40,management,married,tertiary,no,917,yes,no,292,0,failure,no
44,services,married,secondary,no,1422,yes,no,129,0,failure,no
31,blue-collar,married,secondary,no,1787,yes,no,201,0,failure,no
55,self-employed,married,secondary,no,-196,yes,no,210,0,failure,no
35,technician,married,secondary,no,1387,yes,no,114,0,failure,no
31,unemployed,married,primary,no,-63,yes,no,657,0,failure,no
35,management,single,tertiary,no,1423,yes,no,88,0,failure,no
36,admin.,married,tertiary,no,3127,yes,no,147,0,failure,no
36,technician,single,secondary,no,5436,yes,no,443,0,failure,no
30,management,single,tertiary,no,1724,yes,no,73,0,failure,no
31,blue-collar,married,secondary,no,0,yes,no,134,0,failure,no
41,services,married,secondary,no,804,yes,no,127,0,failure,no
36,blue-collar,married,primary,no,408,yes,yes,1063,0,failure,yes
59,entrepreneur,married,tertiary,no,705,yes,no,446,0,failure,no
36,management,single,tertiary,no,1373,yes,no,144,0,failure,no
32,technician,married,secondary,no,196,yes,no,196,0,failure,no
39,blue-collar,married,secondary,no,0,yes,no,165,0,failure,no
38,technician,divorced,secondary,no,273,yes,no,314,0,failure,no
40,self-employed,married,secondary,no,311,yes,no,723,0,failure,no
39,technician,single,secondary,no,1022,yes,no,1410,0,failure,yes
30,services,single,secondary,no,862,yes,yes,550,0,failure,no
38,services,married,secondary,no,173,yes,no,130,0,failure,no
32,services,married,secondary,no,204,yes,yes,307,0,failure,no
37,blue-collar,married,secondary,no,32,yes,no,146,0,failure,no
31,management,married,tertiary,no,4761,yes,no,239,0,failure,no
44,blue-collar,married,secondary,no,1081,yes,no,304,0,failure,no
45,blue-collar,married,primary,no,4170,yes,yes,114,0,failure,no
36,blue-collar,single,secondary,no,3111,yes,no,445,0,failure,no
27,blue-collar,single,secondary,no,89,yes,no,139,0,failure,no
27,blue-collar,single,secondary,no,317,yes,no,16,0,failure,no
48,blue-collar,married,secondary,no,5058,no,no,169,0,failure,no
41,blue-collar,married,secondary,no,2852,yes,no,125,0,failure,no
36,blue-collar,single,secondary,no,2390,yes,no,446,0,failure,no
32,management,single,tertiary,no,1131,yes,no,267,0,failure,no
31,admin.,divorced,secondary,no,1352,yes,no,6,0,failure,no
43,retired,married,secondary,no,520,yes,no,15,0,failure,no
33,management,married,tertiary,no,876,no,no,1287,0,failure,no
31,blue-collar,married,primary,no,855,yes,yes,172,0,failure,no
35,management,single,secondary,yes,-202,yes,no,268,0,failure,no
27,admin.,single,secondary,no,-215,yes,no,89,0,failure,no
32,services,divorced,tertiary,no,376,yes,no,102,0,failure,no
58,blue-collar,married,primary,no,23,yes,no,91,0,failure,no
40,blue-collar,married,secondary,no,222,yes,no,465,0,failure,no
36,blue-collar,married,secondary,no,362,yes,no,274,0,failure,no
39,technician,married,tertiary,no,602,yes,no,191,0,failure,no
37,blue-collar,married,secondary,no,426,yes,no,300,0,failure,no
30,blue-collar,married,secondary,no,5143,yes,yes,236,0,failure,no
32,blue-collar,married,primary,no,80,yes,no,614,0,failure,no
52,services,married,secondary,no,0,yes,no,363,0,failure,no
32,blue-collar,married,primary,no,7406,yes,no,418,0,failure,no
33,unemployed,divorced,secondary,no,1005,yes,no,229,0,failure,no
39,blue-collar,divorced,secondary,no,226,yes,no,221,0,failure,no
39,management,single,secondary,no,247,yes,no,130,0,failure,no
34,management,single,tertiary,no,1040,yes,no,96,0,failure,no
29,services,married,secondary,no,68,no,no,119,0,failure,no
36,services,married,secondary,no,183,yes,no,103,0,failure,no
35,blue-collar,married,secondary,no,4822,yes,no,843,0,failure,yes
49,technician,single,secondary,no,0,yes,no,484,0,failure,no
31,blue-collar,single,primary,no,1097,yes,no,485,0,failure,no
39,services,married,secondary,no,5731,yes,no,175,0,failure,no
32,technician,married,secondary,no,3067,yes,no,138,0,failure,no
35,blue-collar,single,secondary,no,275,yes,no,243,0,failure,no
38,blue-collar,married,secondary,no,526,yes,no,919,0,failure,no
34,blue-collar,married,secondary,no,1831,yes,no,203,0,failure,no
35,blue-collar,married,secondary,no,514,yes,no,247,0,failure,no
34,admin.,married,secondary,no,50,yes,no,89,0,failure,no
34,technician,married,tertiary,no,0,yes,no,185,0,failure,no
27,technician,single,secondary,no,8,yes,no,777,0,failure,no
30,services,single,secondary,no,432,yes,no,340,0,failure,no
32,blue-collar,married,secondary,no,2561,yes,no,135,0,failure,no
30,technician,single,secondary,no,659,yes,no,241,0,failure,no
38,blue-collar,married,primary,no,0,yes,yes,165,0,failure,no
31,blue-collar,married,secondary,no,897,yes,no,26,0,failure,no
23,student,single,secondary,no,-116,yes,no,109,0,failure,no
30,unemployed,married,secondary,no,142,yes,no,350,0,failure,no
56,services,married,secondary,no,530,yes,no,51,0,failure,no
32,blue-collar,married,secondary,no,3514,yes,no,226,0,failure,no
35,admin.,married,secondary,no,190,yes,no,47,0,failure,no
40,blue-collar,married,primary,no,236,yes,no,167,0,failure,no
57,management,married,tertiary,no,-871,no,no,214,0,failure,no
58,entrepreneur,married,secondary,no,2429,no,yes,446,0,failure,no
32,technician,married,tertiary,no,514,yes,no,414,0,failure,no
38,unemployed,married,secondary,no,565,yes,no,153,0,failure,no
50,blue-collar,married,primary,no,2610,yes,yes,181,0,failure,no
30,blue-collar,single,secondary,no,178,yes,no,747,0,failure,no
34,blue-collar,married,secondary,no,1117,yes,no,214,0,failure,no
30,technician,divorced,secondary,no,4,yes,no,270,0,failure,no
38,blue-collar,married,secondary,no,124,yes,no,37,0,failure,no
55,blue-collar,married,primary,no,2144,yes,no,129,0,failure,no
31,services,single,tertiary,no,1025,no,no,72,0,failure,no
41,blue-collar,married,primary,no,1250,yes,no,1392,0,failure,yes
38,admin.,married,secondary,no,28,no,no,725,0,failure,no
49,management,married,secondary,no,543,yes,no,213,0,failure,no
26,blue-collar,single,secondary,no,972,yes,no,177,0,failure,no
60,blue-collar,married,primary,no,674,yes,no,273,0,failure,no
57,blue-collar,married,secondary,no,258,yes,no,480,0,failure,no
37,blue-collar,single,secondary,no,3044,yes,no,152,0,failure,no
39,blue-collar,married,primary,no,-197,yes,no,204,0,failure,no
39,blue-collar,married,secondary,no,1096,no,no,246,0,failure,no
